entry_id,source_key,source_file,source_id,title,entry_kind,domain_tags,reason,canon_promotion
DRY-CL-R-000212,docs/09_collection/ga8-collection-registry-v1.md#G8-M07,docs/09_collection/ga8-collection-registry-v1.md,G8-M07,Memory Contamination/Bidirectional Indexing,STATE_TRANSITION,C1|C6,상호기억관계·오염악화·지속손실·희생복선이 결합,NONE
DRY-CL-R-000213,docs/09_collection/ga8-collection-registry-v1.md#G8-M07,docs/09_collection/ga8-collection-registry-v1.md,G8-M07,Memory Contamination/Bidirectional Indexing,LOSS_OBLIGATION,C1|C6,상호기억관계·오염악화·지속손실·희생복선이 결합,NONE
DRY-CL-R-000214,docs/09_collection/ga8-collection-registry-v1.md#G8-M07,docs/09_collection/ga8-collection-registry-v1.md,G8-M07,Memory Contamination/Bidirectional Indexing,NARRATIVE_PROMISE,C1|C6,상호기억관계·오염악화·지속손실·희생복선이 결합,NONE
DRY-CL-R-000215,docs/09_collection/ga8-collection-registry-v1.md#G8-M08,docs/09_collection/ga8-collection-registry-v1.md,G8-M08,"Seed Is Institution, Not Singular Person",ENTITY,C1|C6|C7|C8,제도실체·복합구조·정체반전 약속이 결합,NONE
DRY-CL-R-000216,docs/09_collection/ga8-collection-registry-v1.md#G8-M08,docs/09_collection/ga8-collection-registry-v1.md,G8-M08,"Seed Is Institution, Not Singular Person",NARRATIVE_PROMISE,C1|C6|C7|C8,제도실체·복합구조·정체반전 약속이 결합,NONE
DRY-CL-R-000217,docs/09_collection/ga8-collection-registry-v1.md#G8-M08,docs/09_collection/ga8-collection-registry-v1.md,G8-M08,"Seed Is Institution, Not Singular Person",SET,C1|C6|C7|C8,제도실체·복합구조·정체반전 약속이 결합,NONE
DRY-CL-R-000218,docs/09_collection/ga8-collection-registry-v1.md#G8-I01,docs/09_collection/ga8-collection-registry-v1.md,G8-I01,“Complete History” Myth,STATE_TRANSITION,C4|C6|C7|C8,완전역사 세트약속이 다원성 인식으로 전환,NONE
DRY-CL-R-000219,docs/09_collection/ga8-collection-registry-v1.md#G8-I01,docs/09_collection/ga8-collection-registry-v1.md,G8-I01,“Complete History” Myth,NARRATIVE_PROMISE,C4|C6|C7|C8,완전역사 세트약속이 다원성 인식으로 전환,NONE
DRY-CL-R-000220,docs/09_collection/ga8-collection-registry-v1.md#G8-I01,docs/09_collection/ga8-collection-registry-v1.md,G8-I01,“Complete History” Myth,SET,C4|C6|C7|C8,완전역사 세트약속이 다원성 인식으로 전환,NONE
DRY-CL-R-000221,docs/09_collection/ga8-collection-registry-v1.md#G8-I02,docs/09_collection/ga8-collection-registry-v1.md,G8-I02,Executable History Principle,CONTROL_CLAIM,C1|C6|C7|C8,실행상태 통제원칙과 후속갈등 약속이 결합,NONE
DRY-CL-R-000222,docs/09_collection/ga8-collection-registry-v1.md#G8-I02,docs/09_collection/ga8-collection-registry-v1.md,G8-I02,Executable History Principle,NARRATIVE_PROMISE,C1|C6|C7|C8,실행상태 통제원칙과 후속갈등 약속이 결합,NONE
DRY-CL-R-000223,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-P01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-P01,P-001 Central Corrective Command,CONTROL_CLAIM,C1|C7,개인 지휘권의 만료·분산과 영구 포기를 함께 규정,NONE
DRY-CL-R-000224,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-P01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-P01,P-001 Central Corrective Command,STATE_TRANSITION,C1|C7,개인 지휘권의 만료·분산과 영구 포기를 함께 규정,NONE
DRY-CL-R-000225,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-P01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-P01,P-001 Central Corrective Command,LOSS_OBLIGATION,C1|C7,개인 지휘권의 만료·분산과 영구 포기를 함께 규정,NONE
DRY-CL-R-000226,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-P02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-P02,Exclusive Future/Archive Index,CONTROL_CLAIM,C1|C6,독점 색인 접근권 폐기와 기억 손실을 함께 규정,NONE
DRY-CL-R-000227,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-P02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-P02,Exclusive Future/Archive Index,STATE_TRANSITION,C1|C6,독점 색인 접근권 폐기와 기억 손실을 함께 규정,NONE
DRY-CL-R-000228,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-P02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-P02,Exclusive Future/Archive Index,LOSS_OBLIGATION,C1|C6,독점 색인 접근권 폐기와 기억 손실을 함께 규정,NONE
DRY-CL-R-000229,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-P03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-P03,Ownership of Collected Legacy,RELATIONSHIP,C1|C2|C5|C6|C7,관계·기체·함선·기록·제도의 소유권과 최종 분산을 묶음,NONE
DRY-CL-R-000230,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-P03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-P03,Ownership of Collected Legacy,CONTROL_CLAIM,C1|C2|C5|C6|C7,관계·기체·함선·기록·제도의 소유권과 최종 분산을 묶음,NONE
DRY-CL-R-000231,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-P03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-P03,Ownership of Collected Legacy,STATE_TRANSITION,C1|C2|C5|C6|C7,관계·기체·함선·기록·제도의 소유권과 최종 분산을 묶음,NONE
DRY-CL-R-000232,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-P03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-P03,Ownership of Collected Legacy,LOSS_OBLIGATION,C1|C2|C5|C6|C7,관계·기체·함선·기록·제도의 소유권과 최종 분산을 묶음,NONE
DRY-CL-R-000233,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-P03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-P03,Ownership of Collected Legacy,SET,C1|C2|C5|C6|C7,관계·기체·함선·기록·제도의 소유권과 최종 분산을 묶음,NONE
DRY-CL-R-000234,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-P04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-P04,One Canonical History,CONTROL_CLAIM,C1|C6|C7,공식 역사 해석권 포기와 단일 기록 상실을 규정,NONE
DRY-CL-R-000235,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-P04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-P04,One Canonical History,STATE_TRANSITION,C1|C6|C7,공식 역사 해석권 포기와 단일 기록 상실을 규정,NONE
DRY-CL-R-000236,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-P04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-P04,One Canonical History,LOSS_OBLIGATION,C1|C6|C7,공식 역사 해석권 포기와 단일 기록 상실을 규정,NONE
DRY-CL-R-000237,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-P05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-P05,Repeatable Regression/Reset Option,CONTROL_CLAIM,C1|C6|C7,회귀 활성권 폐기와 재시도 불가능성을 함께 확정,NONE
DRY-CL-R-000238,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-P05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-P05,Repeatable Regression/Reset Option,STATE_TRANSITION,C1|C6|C7,회귀 활성권 폐기와 재시도 불가능성을 함께 확정,NONE
DRY-CL-R-000239,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-P05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-P05,Repeatable Regression/Reset Option,LOSS_OBLIGATION,C1|C6|C7,회귀 활성권 폐기와 재시도 불가능성을 함께 확정,NONE
DRY-CL-R-000240,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R01,Regional Current-Status Authorities,ENTITY,C1|C6|C7|C8,지역 상태기관·상호인정·적법절차·미해결 책임을 함께 규정,NONE
DRY-CL-R-000241,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R01,Regional Current-Status Authorities,CONTROL_CLAIM,C1|C6|C7|C8,지역 상태기관·상호인정·적법절차·미해결 책임을 함께 규정,NONE
DRY-CL-R-000242,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R01,Regional Current-Status Authorities,STATE_TRANSITION,C1|C6|C7|C8,지역 상태기관·상호인정·적법절차·미해결 책임을 함께 규정,NONE
DRY-CL-R-000243,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R01,Regional Current-Status Authorities,LOSS_OBLIGATION,C1|C6|C7|C8,지역 상태기관·상호인정·적법절차·미해결 책임을 함께 규정,NONE
DRY-CL-R-000244,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R02,Minimum-Service and Equalization Compact,ENTITY,C7|C8,최소서비스 협약과 기여·부족·운영 책임을 함께 규정,NONE
DRY-CL-R-000245,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R02,Minimum-Service and Equalization Compact,CONTROL_CLAIM,C7|C8,최소서비스 협약과 기여·부족·운영 책임을 함께 규정,NONE
DRY-CL-R-000246,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R02,Minimum-Service and Equalization Compact,STATE_TRANSITION,C7|C8,최소서비스 협약과 기여·부족·운영 책임을 함께 규정,NONE
DRY-CL-R-000247,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R02,Minimum-Service and Equalization Compact,LOSS_OBLIGATION,C7|C8,최소서비스 협약과 기여·부족·운영 책임을 함께 규정,NONE
DRY-CL-R-000248,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R03,Route/Node Federation and Local Custody,ENTITY,C7|C8,항로연방 실체와 지역 보관권·운영부담을 함께 규정,NONE
DRY-CL-R-000249,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R03,Route/Node Federation and Local Custody,CONTROL_CLAIM,C7|C8,항로연방 실체와 지역 보관권·운영부담을 함께 규정,NONE
DRY-CL-R-000250,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R03,Route/Node Federation and Local Custody,STATE_TRANSITION,C7|C8,항로연방 실체와 지역 보관권·운영부담을 함께 규정,NONE
DRY-CL-R-000251,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R03,Route/Node Federation and Local Custody,LOSS_OBLIGATION,C7|C8,항로연방 실체와 지역 보관권·운영부담을 함께 규정,NONE
DRY-CL-R-000252,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R04,Common Fleet / Mission Command Network,ENTITY,C5|C7,공동함대망과 임무지휘권·분절 방위부담을 함께 규정,NONE
DRY-CL-R-000253,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R04,Common Fleet / Mission Command Network,CONTROL_CLAIM,C5|C7,공동함대망과 임무지휘권·분절 방위부담을 함께 규정,NONE
DRY-CL-R-000254,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R04,Common Fleet / Mission Command Network,STATE_TRANSITION,C5|C7,공동함대망과 임무지휘권·분절 방위부담을 함께 규정,NONE
DRY-CL-R-000255,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R04,Common Fleet / Mission Command Network,LOSS_OBLIGATION,C5|C7,공동함대망과 임무지휘권·분절 방위부담을 함께 규정,NONE
DRY-CL-R-000256,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R05,Technical and Medical Commons,ENTITY,C1|C6|C7,기술의료 공유기관과 인증권·권리·사고부담을 함께 규정,NONE
DRY-CL-R-000257,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R05,Technical and Medical Commons,CONTROL_CLAIM,C1|C6|C7,기술의료 공유기관과 인증권·권리·사고부담을 함께 규정,NONE
DRY-CL-R-000258,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R05,Technical and Medical Commons,STATE_TRANSITION,C1|C6|C7,기술의료 공유기관과 인증권·권리·사고부담을 함께 규정,NONE
DRY-CL-R-000259,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R05,Technical and Medical Commons,LOSS_OBLIGATION,C1|C6|C7,기술의료 공유기관과 인증권·권리·사고부담을 함께 규정,NONE
DRY-CL-R-000260,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R06,Archive Translation Commons,ENTITY,C6|C7,기록번역 공유기관과 해석권·지연·조작위험을 함께 규정,NONE
DRY-CL-R-000261,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R06,Archive Translation Commons,CONTROL_CLAIM,C6|C7,기록번역 공유기관과 해석권·지연·조작위험을 함께 규정,NONE
DRY-CL-R-000262,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R06,Archive Translation Commons,STATE_TRANSITION,C6|C7,기록번역 공유기관과 해석권·지연·조작위험을 함께 규정,NONE
DRY-CL-R-000263,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R06,Archive Translation Commons,LOSS_OBLIGATION,C6|C7,기록번역 공유기관과 해석권·지연·조작위험을 함께 규정,NONE
DRY-CL-R-000264,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R07,Emergency Corrective Assembly,ENTITY,C1|C6|C7,비상교정기구와 분할권한·일몰·감사책임을 함께 규정,NONE
DRY-CL-R-000265,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R07,Emergency Corrective Assembly,CONTROL_CLAIM,C1|C6|C7,비상교정기구와 분할권한·일몰·감사책임을 함께 규정,NONE
DRY-CL-R-000266,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R07,Emergency Corrective Assembly,STATE_TRANSITION,C1|C6|C7,비상교정기구와 분할권한·일몰·감사책임을 함께 규정,NONE
DRY-CL-R-000267,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R07,Emergency Corrective Assembly,LOSS_OBLIGATION,C1|C6|C7,비상교정기구와 분할권한·일몰·감사책임을 함께 규정,NONE
DRY-CL-R-000268,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R08,Residual Continuity Service,ENTITY,C6|C7,연속성 서비스와 임시조정권·재중앙화 부담을 함께 규정,NONE
DRY-CL-R-000269,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R08,Residual Continuity Service,CONTROL_CLAIM,C6|C7,연속성 서비스와 임시조정권·재중앙화 부담을 함께 규정,NONE
DRY-CL-R-000270,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R08,Residual Continuity Service,STATE_TRANSITION,C6|C7,연속성 서비스와 임시조정권·재중앙화 부담을 함께 규정,NONE
DRY-CL-R-000271,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R08,Residual Continuity Service,LOSS_OBLIGATION,C6|C7,연속성 서비스와 임시조정권·재중앙화 부담을 함께 규정,NONE
DRY-CL-R-000272,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R09,Cross-Region Migration and Safe-Exit Protocol,ENTITY,C1|C6|C7|C8,이주규약과 탈퇴관계·신분권·수용부담을 함께 규정,NONE
DRY-CL-R-000273,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R09,Cross-Region Migration and Safe-Exit Protocol,RELATIONSHIP,C1|C6|C7|C8,이주규약과 탈퇴관계·신분권·수용부담을 함께 규정,NONE
DRY-CL-R-000274,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R09,Cross-Region Migration and Safe-Exit Protocol,CONTROL_CLAIM,C1|C6|C7|C8,이주규약과 탈퇴관계·신분권·수용부담을 함께 규정,NONE
DRY-CL-R-000275,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R09,Cross-Region Migration and Safe-Exit Protocol,STATE_TRANSITION,C1|C6|C7|C8,이주규약과 탈퇴관계·신분권·수용부담을 함께 규정,NONE
DRY-CL-R-000276,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R09,Cross-Region Migration and Safe-Exit Protocol,LOSS_OBLIGATION,C1|C6|C7|C8,이주규약과 탈퇴관계·신분권·수용부담을 함께 규정,NONE
DRY-CL-R-000277,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R10,Compensation/Reparation and Claims Network,ENTITY,C1|C7,배상망과 청구권·미완결 책임을 함께 규정,NONE
DRY-CL-R-000278,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R10,Compensation/Reparation and Claims Network,CONTROL_CLAIM,C1|C7,배상망과 청구권·미완결 책임을 함께 규정,NONE
DRY-CL-R-000279,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R10,Compensation/Reparation and Claims Network,STATE_TRANSITION,C1|C7,배상망과 청구권·미완결 책임을 함께 규정,NONE
DRY-CL-R-000280,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-R10,Compensation/Reparation and Claims Network,LOSS_OBLIGATION,C1|C7,배상망과 청구권·미완결 책임을 함께 규정,NONE
DRY-CL-R-000281,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A01,First Handoff Region,ENTITY,C7|C8,지역 실체와 권한이양·공동감독·가시적 손실을 함께 규정,NONE
DRY-CL-R-000282,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A01,First Handoff Region,CONTROL_CLAIM,C7|C8,지역 실체와 권한이양·공동감독·가시적 손실을 함께 규정,NONE
DRY-CL-R-000283,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A01,First Handoff Region,STATE_TRANSITION,C7|C8,지역 실체와 권한이양·공동감독·가시적 손실을 함께 규정,NONE
DRY-CL-R-000284,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A01,First Handoff Region,LOSS_OBLIGATION,C7|C8,지역 실체와 권한이양·공동감독·가시적 손실을 함께 규정,NONE
DRY-CL-R-000285,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A02,Voluntary Delayed-Central Region,ENTITY,C6|C7|C8,지역 실체와 한시적 중앙서비스·권리보호 의무를 함께 규정,NONE
DRY-CL-R-000286,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A02,Voluntary Delayed-Central Region,CONTROL_CLAIM,C6|C7|C8,지역 실체와 한시적 중앙서비스·권리보호 의무를 함께 규정,NONE
DRY-CL-R-000287,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A02,Voluntary Delayed-Central Region,STATE_TRANSITION,C6|C7|C8,지역 실체와 한시적 중앙서비스·권리보호 의무를 함께 규정,NONE
DRY-CL-R-000288,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A02,Voluntary Delayed-Central Region,LOSS_OBLIGATION,C6|C7|C8,지역 실체와 한시적 중앙서비스·권리보호 의무를 함께 규정,NONE
DRY-CL-R-000289,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A03,Viable Opt-Out/Hybrid Region,ENTITY,C7|C8,대안 지역과 자치권·외부의무·감사 전환을 함께 규정,NONE
DRY-CL-R-000290,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A03,Viable Opt-Out/Hybrid Region,CONTROL_CLAIM,C7|C8,대안 지역과 자치권·외부의무·감사 전환을 함께 규정,NONE
DRY-CL-R-000291,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A03,Viable Opt-Out/Hybrid Region,STATE_TRANSITION,C7|C8,대안 지역과 자치권·외부의무·감사 전환을 함께 규정,NONE
DRY-CL-R-000292,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A03,Viable Opt-Out/Hybrid Region,LOSS_OBLIGATION,C7|C8,대안 지역과 자치권·외부의무·감사 전환을 함께 규정,NONE
DRY-CL-R-000293,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A04,Local Capture/Failed Transition Region,ENTITY,C7|C8,실패 지역과 권력포획·재건손실·지원의무를 함께 규정,NONE
DRY-CL-R-000294,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A04,Local Capture/Failed Transition Region,CONTROL_CLAIM,C7|C8,실패 지역과 권력포획·재건손실·지원의무를 함께 규정,NONE
DRY-CL-R-000295,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A04,Local Capture/Failed Transition Region,STATE_TRANSITION,C7|C8,실패 지역과 권력포획·재건손실·지원의무를 함께 규정,NONE
DRY-CL-R-000296,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A04,Local Capture/Failed Transition Region,LOSS_OBLIGATION,C7|C8,실패 지역과 권력포획·재건손실·지원의무를 함께 규정,NONE
DRY-CL-R-000297,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A05,Coerced/Occupied Region,ENTITY,C7|C8,점령 지역과 중앙철수·권한이양·미해결 책임을 함께 규정,NONE
DRY-CL-R-000298,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A05,Coerced/Occupied Region,CONTROL_CLAIM,C7|C8,점령 지역과 중앙철수·권한이양·미해결 책임을 함께 규정,NONE
DRY-CL-R-000299,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A05,Coerced/Occupied Region,STATE_TRANSITION,C7|C8,점령 지역과 중앙철수·권한이양·미해결 책임을 함께 규정,NONE
DRY-CL-R-000300,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A05,Coerced/Occupied Region,LOSS_OBLIGATION,C7|C8,점령 지역과 중앙철수·권한이양·미해결 책임을 함께 규정,NONE
DRY-CL-R-000301,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A06,AI/Composite Nonterritorial Community,ENTITY,C1|C6|C7,비영토 공동체와 법적관계·데이터권·미해결 의무를 함께 규정,NONE
DRY-CL-R-000302,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A06,AI/Composite Nonterritorial Community,RELATIONSHIP,C1|C6|C7,비영토 공동체와 법적관계·데이터권·미해결 의무를 함께 규정,NONE
DRY-CL-R-000303,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A06,AI/Composite Nonterritorial Community,CONTROL_CLAIM,C1|C6|C7,비영토 공동체와 법적관계·데이터권·미해결 의무를 함께 규정,NONE
DRY-CL-R-000304,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A06,AI/Composite Nonterritorial Community,STATE_TRANSITION,C1|C6|C7,비영토 공동체와 법적관계·데이터권·미해결 의무를 함께 규정,NONE
